Date,Score,URL,IP
2025-04-01 21:49:30,4.2,https://uscaezpasscom.vip/,2606:4700:3037::ac43:8dd5
2025-04-01 21:49:28,5.1,https://usboezpasscom.vip/,2606:4700:3030::6815:5001
2025-04-01 21:49:25,5.2,https://usbnezpasscom.vip/,2606:4700:3032::6815:39f
2025-04-01 21:49:24,5.6,https://usbmzezpasscom.vip/,43.162.127.129
2025-04-01 21:49:22,5.1,https://usbmyezpasscom.vip/,43.162.127.129
2025-04-01 21:49:20,5.6,https://usbmxezpasscom.vip/,43.162.127.129
2025-04-01 21:49:18,5.1,https://usbmwezpasscom.vip/,43.162.127.129
2025-04-01 21:49:16,5.1,https://usbmuezpasscom.vip/,43.162.127.129
2025-04-01 21:49:15,5.1,https://usbmtezpasscom.vip/,43.162.127.129
2025-04-01 21:49:13,5.1,https://usbmrezpasscom.vip/,43.162.127.129
2025-04-01 21:49:11,5.3,https://usbmoezpasscom.vip/,43.162.127.129
2025-04-01 21:49:10,5.6,https://usbmiezpasscom.vip/,43.162.127.129
2025-04-01 21:49:08,5.6,https://usbmezpasscom.vip/,172.67.180.192
2025-04-01 21:49:07,5.1,https://usbmaezpasscom.vip/,43.162.127.129
2025-04-01 21:49:05,5.6,https://usblezpasscom.vip/,104.21.16.33
2025-04-01 21:49:04,5.1,https://usbkezpasscom.vip/,172.67.195.62
2025-04-01 21:49:02,5.1,https://usbjezpasscom.vip/,104.21.44.4
2025-04-01 21:49:01,5.6,https://usbiezpasscom.vip/,104.21.25.124
2025-04-01 21:48:59,5.6,https://usbhezpasscom.vip/,104.21.17.16
2025-04-01 21:48:58,5.1,https://usbgezpasscom.vip/,2606:4700:3030::6815:6001
2025-04-01 21:48:56,5.6,https://usbfezpasscom.vip/,104.21.32.1
2025-04-01 21:48:55,5.1,https://usbeezpasscom.vip/,2606:4700:3030::6815:7001
2025-04-01 21:48:53,4.6,https://usbdezpasscom.vip/,104.21.64.1
2025-04-01 21:48:52,5.6,https://usbcezpasscom.vip/,2606:4700:3030::6815:3001
2025-04-01 21:48:51,5.6,https://usbbezpasscom.vip/,2606:4700:3033::ac43:863c
2025-04-01 21:48:50,5.1,https://usbaezpasscom.vip/,2606:4700:3037::6815:34f3
2025-04-01 21:47:48,5.4,https://unlawfulcontentengagecreators.vercel.app/get_help,216.198.79.1
2025-04-01 21:47:47,5.8,https://unlawfulcontentbrandlaunchpad.vercel.app/get_help,64.29.17.65
2025-04-01 21:47:21,6.3,https://tupromoya.onrender.com/points/trico/home.html,216.24.57.4
2025-04-01 21:47:17,4.4,https://trezor-walletpage.webflow.io/,2606:4700:4400::ac40:9708
2025-04-01 21:46:34,4.5,https://telstra-webmail11.weebly.com/,74.115.51.9
2025-04-01 21:46:33,5.6,https://talktalk048723273rew.weebly.com/,74.115.51.8
2025-04-01 21:46:31,5.9,https://swenca.wpenginepowered.com/ch/ma/,141.193.213.10
2025-04-01 21:46:07,4.9,https://store.communitydevcharts.com/sharedfiles/filedetails/id=37895845,185.95.156.91
2025-04-01 21:46:04,5.5,https://storage.googleapis.com/wtctxdbyusdgnap4/1t07k4gd04sywg3m/9f39759.html#iUUS00e7XIl.jsv?cbfcR3tVccfL76ccFwDcdck3c1cfSS2rS3BcbbbbQ,142.250.72.123
2025-04-01 21:46:02,5.9,https://stopviolationinfluencerzone.vercel.app/get_help,64.29.17.129
2025-04-01 21:46:01,5.2,https://steanmcommvnity.ru/id/7657335437887,2606:4700:3033::ac43:920a
2025-04-01 21:45:58,6.5,https://ssa-ssf.com.de/include/mary/maryland/SSA-ID13974545646-65494477654-418765-9774676447796411477416364/SSA-ID13974545646-65494477654-418765-9774676447796411477416364/PDF/ssa/SSA-ID13974545646-65494477654-418765-9774676447796411477416364/SSA-ID13974545646-65494477654-418765-9774676447796411477416364/,2606:4700:3032::6815:257f
2025-04-01 21:45:57,4.1,https://spk-push-e-tan.vip/,2606:4700:3034::6815:4510
2025-04-01 21:45:53,5.7,https://sparkasse-banking.ru/index.php,2606:4700:3035::ac43:d1d7
2025-04-01 21:45:52,6.3,https://soulful-function-663518.framer.app/,52.223.52.2
2025-04-01 21:45:43,4.9,https://social-connect-nine.vercel.app/,64.29.17.193
2025-04-01 21:45:35,5.3,https://sitepolicyleadignite.vercel.app/get_help,216.198.79.129
2025-04-01 21:45:34,5.7,https://sitepolicybrandinsight.vercel.app/get_help,216.198.79.1
2025-04-01 21:45:25,7.6,https://seguroscolombianos.azurewebsites.net/locali/a/login.php,40.122.36.65
2025-04-01 21:45:24,6.4,https://securitynotifications.org/2fa/952932826/setup?u=128783-3df3eb4fb48af23af9d5fc34912e33d593e3816eebb7df43b81bce4a2f166f02,18.164.124.36
2025-04-01 21:44:50,4.4,https://scarce-possible-coral.glitch.me/,151.101.194.59
2025-04-01 21:44:48,4.2,https://safereportengageinsights.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,64.29.17.1
2025-04-01 21:44:47,6.1,https://safereportengageinsights.vercel.app/get_help/,216.198.79.1
2025-04-01 21:44:44,5.9,https://sadohennicre-2601.vercel.app/ruu.html/hwkls.html/,216.198.79.1
2025-04-01 21:44:41,4.8,https://royalmail.servicecentercpc.xin/,49.51.241.68
2025-04-01 21:44:39,5.3,https://royalmail.servicecentercpb.xin/,49.51.241.68
2025-04-01 21:44:36,5.4,https://rightstrackerviraladvocates.vercel.app/get_help,216.198.79.129
2025-04-01 21:44:32,5.4,https://rightsenforcementmarketstorm.vercel.app/get_help,64.29.17.1
2025-04-01 21:44:30,5.3,https://rightsbrandgenius.vercel.app/get_help,216.198.79.193
2025-04-01 21:44:27,5.3,https://rightsabusecontentgurus.vercel.app/get_help,216.198.79.1
2025-04-01 21:44:26,5.7,https://reviewpolicycontentgurus.vercel.app/get_help,216.198.79.1
2025-04-01 21:44:14,4.8,https://rebajatotalonline.shop/,162.241.60.19
2025-04-01 21:44:13,4.8,https://queihegraujabu-5510.vercel.app/mfzo.nslo,64.29.17.65
2025-04-01 21:44:12,5.9,https://queihegraujabu-5510.vercel.app/matixx.html/,216.198.79.129
2025-04-01 21:44:11,5.3,https://quapazouketo-5739.vercel.app/mxbv.wjig,216.198.79.193
2025-04-01 21:44:10,5.9,https://quapazouketo-5739.vercel.app/matixx.html/,64.29.17.65
2025-04-01 21:44:08,4.8,https://qrestrezme.azurewebsites.net/,4.232.99.4
2025-04-01 21:44:04,6.0,https://pub-f12150013a21443ea25b6e6c509c689a.r2.dev/home.html,2a06:98c1:58::eb
2025-04-01 21:44:03,6.1,https://pub-bfa698be858a4b67913649f755030167.r2.dev/index.html?3mail@b.c,162.159.140.237
2025-04-01 21:44:01,6.1,https://pub-33fc8491198041e791c33f64d247b32f.r2.dev/index.html?212e02376f90db8398727180610868d95ef65d18134fa2ab8dcbc26b7df364a4/,2606:4700:7::eb
2025-04-01 21:44:00,6.1,https://pub-3311a0c8d4cd4239beb146904ed28689.r2.dev/index.html?3e4b7b0e5057b94b39dc530cc4c4cada2ecb33061a172d507598941e8808ce29,162.159.140.237
2025-04-01 21:43:54,5.3,https://policyviralimpact.vercel.app/get_help,216.198.79.193
2025-04-01 21:43:51,5.3,https://policybreachleadsignite.vercel.app/get_help,64.29.17.193
2025-04-01 21:43:49,5.7,https://philogth4ntokn123.vercel.app/metasp.html/,64.29.17.129
2025-04-01 21:43:48,4.3,https://philogth4ntokgtf1.vercel.app/metasp.html,216.198.79.193
2025-04-01 21:43:45,4.6,https://paytoxis.vip/,2606:4700:3037::ac43:d601
2025-04-01 21:43:44,5.1,https://paytoxif.vip/,2606:4700:3031::6815:1249
2025-04-01 21:43:43,5.1,https://paytoxie.vip/,104.21.16.254
2025-04-01 21:43:40,4.6,https://paytoxia.vip/,104.21.80.1
2025-04-01 21:43:29,5.6,https://pagesecurityengageinsight.vercel.app/get_help,216.198.79.129
2025-04-01 21:43:28,5.9,https://paceiddafficra-6402.vercel.app/matixx.html/,64.29.17.1
2025-04-01 21:43:17,4.5,https://oneclicksupport-iq91.vercel.app/managermentdat/datgfsadsagdscsswdat.html,216.198.79.65
2025-04-01 21:43:16,5.1,https://oliviajohnson-id16782109.vercel.app/echo.itcn/hhkruu.html,216.198.79.193
2025-04-01 21:43:15,6.5,https://ogbachuks.github.io/netflixclone/,2606:50c0:8002::153
2025-04-01 21:43:02,6.0,https://neweventgetprizes.event-redeem.com/index.php?aToken=verifiedverify.php,2606:4700:3030::6815:5001
2025-04-01 21:43:01,6.4,https://net24-bncomontepio.com/?m=3mail@b.c,196.251.90.128
2025-04-01 21:42:33,6.3,https://my-msg.info/online.us/claim/,104.21.77.5
2025-04-01 21:42:18,5.2,https://mygmune.webflow.io/,172.64.151.8
2025-04-01 21:42:14,5.4,https://moderationtooltrendinsight.vercel.app/get_help,216.198.79.129
2025-04-01 21:42:11,5.4,https://moderationresponsemarketpro.vercel.app/get_help,216.198.79.1
2025-04-01 21:42:09,5.8,https://moderationengagementx.vercel.app/get_help,216.198.79.193
2025-04-01 21:39:26,6.2,https://megadisscount-store.live/special-offer/ipad-pro/mx/?clid=cvm2qs755hjc738mqqi0&ad_p=1431623161336585&source=251,172.67.135.250
2025-04-01 21:39:23,4.5,https://marketplacemelisa-meta-support-id2424552352.ubpages.com/aecf570c-0e41-11f0-9904-6a331e76b836/clkn/https/marketplacemelisa-meta-support-id2424552352.ubpages.com/b4e69e98-0e41-11f0-9904-6a331e76b836,104.18.41.137
2025-04-01 21:39:21,4.7,https://lvntz.cn/rakusec/,43.165.190.122
2025-04-01 21:39:17,6.1,https://loginxfinitycomlogin7.weebly.com/,74.115.51.9
2025-04-01 21:39:13,4.2,https://lnpospt.nk7hbz.top/i/4hogh/1743523485649#product&redirectallowusers,2606:4700:3030::6815:7001
2025-04-01 21:39:08,6.2,https://lickkic.vercel.app/metasp.html/,216.198.79.65
2025-04-01 21:39:05,5.8,https://legalnoticeseoamplify.vercel.app/get_help,64.29.17.193
2025-04-01 21:39:03,5.3,https://legalnoticegrowthnation.vercel.app/get_help,216.198.79.65
2025-04-01 21:39:02,4.2,https://legalnoticecontentdriven.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,64.29.17.193
2025-04-01 21:38:59,4.5,https://ledger-iologin.webflow.io/,2606:4700:4400::ac40:9708
2025-04-01 21:38:53,5.5,https://kishanpande724.github.io/netflix-clone/,185.199.108.153
2025-04-01 21:38:50,5.9,https://jdebarplumbing.com/plans.html,196.251.83.152
2025-04-01 21:38:37,4.5,https://it-support-hub-b28b.vercel.app/managermentdat/datgfsadsagdscsswdat.html,216.198.79.1
2025-04-01 21:38:36,4.0,https://is.gd/YFQMU6,104.25.233.53
2025-04-01 21:38:35,5.7,https://ipfs.io/ipfs/bafybeifju5fbq54fu4tq7crjtu4egziglli4tiqz5kqtrmmnp6vqkqim5q/qw2.html,2602:fea2:2::1
2025-04-01 21:38:34,5.1,https://ipfs.io/ipfs/bafkreid6jm2b2ytbowedqert3nfpugszjus2qscizlku3t3jk7cwxoocne?filename=oppisitor.html,209.94.90.1
2025-04-01 21:38:33,5.2,https://ipfs.io/ipfs/bafkreibf6l4fmtyndtli57wg56mkj25fypf3mdnfmvgy2tyfrhziwc4kbq?filename=smokinglate.html,2602:fea2:2::1
2025-04-01 21:38:30,5.2,https://infringementdigitaltrend.vercel.app/get_help,64.29.17.65
2025-04-01 21:38:23,6.0,http://simulador.rgneuquen.com.ar/util/css/login/generale/generale/home,45.162.169.210
2025-04-01 21:38:19,5.9,https://impropercontentmarketamplified.vercel.app/get_help/,216.198.79.65
2025-04-01 21:38:17,5.8,https://illegalmarketinfluence.vercel.app/get_help,216.198.79.65
2025-04-01 21:38:15,5.8,https://illegalconversionfuel.vercel.app/get_help,216.198.79.1
2025-04-01 21:38:10,4.6,https://help-trezorwlletsupport.webflow.io/,2606:4700:4400::ac40:9708
2025-04-01 21:38:09,6.5,https://helpnets.info/1b84b3a857da264d73k8079775181bd46607.html,172.67.69.176
2025-04-01 21:38:07,4.0,https://harshalex.github.io/Netflix-Clone,2606:50c0:8003::153
2025-04-01 21:38:00,5.0,https://guidelineviolationinfluencerinsights.vercel.app/get_help,216.198.79.193
2025-04-01 21:37:59,5.5,https://guidelineviolationdigitalinfluence.vercel.app/get_help,64.29.17.65
2025-04-01 21:37:58,5.4,https://guidelinessocialrev.vercel.app/get_help,64.29.17.65
2025-04-01 21:37:50,4.2,https://goalprime.org/ijz/,199.188.207.187
2025-04-01 21:37:47,5.5,https://gateeioe.com/index/user/login.html,2606:4700:3031::6815:4512
2025-04-01 21:37:41,5.6,https://fintz.click/,185.221.216.117
2025-04-01 21:36:41,4.7,https://eulxv.com/,202.95.21.135
2025-04-01 21:36:40,5.1,https://eticalsefviosnvcdsenilon.weebly.com/,74.115.51.8
2025-04-01 21:36:38,4.9,https://errorreportmediaamplify.vercel.app/get_help,216.198.79.193
2025-04-01 21:36:36,5.1,https://enforcementtrackerengagepro-green.vercel.app/get_help,216.198.79.65
2025-04-01 21:36:29,5.1,https://doffoyukuque-9517.vercel.app/ruu.html/hwkls.html/,216.198.79.1
2025-04-01 21:36:19,5.4,https://disputebrandgenius.vercel.app/get_help/,216.198.79.65
2025-04-01 21:36:15,5.0,https://dcjpx.fwzx07.top/,185.235.167.239
2025-04-01 21:36:00,4.1,https://cycmqprivacy-resources-12y2.vercel.app/metasp.html,64.29.17.129
2025-04-01 21:35:56,4.1,https://crkaerenlogin.webflow.io,2606:4700:4400::ac40:9708
2025-04-01 21:35:56,5.0,https://copyrightclaimtrendinsight.vercel.app/get_help,216.198.79.193
2025-04-01 21:35:53,5.5,https://copyrightbreachleadengine.vercel.app/get_help/,216.198.79.65
2025-04-01 21:35:52,5.4,https://cooperrodriguez-for-business-id14158902.vercel.app/tiory.kioto/hhkruu.html/,216.198.79.1
2025-04-01 21:35:51,4.4,https://cooperrodriguez-for-business-id14158902.vercel.app/tiory.kioto/hhkruu.html,64.29.17.65
2025-04-01 21:35:49,5.0,https://contentblockengageexperts.vercel.app/get_help,64.29.17.129
2025-04-01 21:35:48,5.4,https://connectxfiniity.weebly.com/,74.115.51.9
2025-04-01 21:35:47,5.4,https://complaintsystemsocialup.vercel.app/get_help/,64.29.17.129
2025-04-01 21:35:28,4.5,https://com-emxh.xin/,43.128.112.68
2025-04-01 21:35:24,4.0,https://com-emnxw.xin/,43.135.182.148
2025-04-01 21:35:19,4.0,https://com-emnxq.xin/,43.135.182.148
2025-04-01 21:35:16,4.4,https://com-emnxh.xin/,43.135.182.148
2025-04-01 21:35:11,4.4,https://com-emnxb.xin/,43.135.182.148
2025-04-01 21:35:03,5.4,https://coinbaseloginu.webflow.io/,2606:4700:4400::6812:24f8
2025-04-01 21:35:01,4.2,https://click.sleadtrack.com/link?messageId=%3C408ed570-428f-sl35-40c4-85e3-55de5b9689b6%40recruitsherlock.com%3E&url=https%3A%2F%2Flttl.in%2Fsvb29,52.63.200.236
2025-04-01 21:34:57,4.9,https://chetuimz.top/,43.153.113.220
2025-04-01 21:34:55,4.4,https://chetuimy.top/,43.153.113.220
2025-04-01 21:34:54,4.9,https://chetuimx.top/,43.153.113.220
2025-04-01 21:34:52,4.4,https://chetuimw.top/,43.153.113.220
2025-04-01 21:34:50,4.4,https://chetuimr.top/,43.153.113.220
2025-04-01 21:34:49,4.4,https://chetuimo.top/,43.153.113.220
2025-04-01 21:34:47,4.9,https://chetuimi.top/,43.153.113.220
2025-04-01 21:34:44,5.4,https://chaxunfz.top/,43.135.145.75
2025-04-01 21:34:43,4.9,https://chaxunfy.top/,43.135.145.75
2025-04-01 21:34:41,4.9,https://chaxunfx.top/,43.135.145.75
2025-04-01 21:34:39,4.9,https://chaxunfr.top/,43.135.145.75
2025-04-01 21:34:38,4.9,https://chaxunfi.top/,43.135.145.75
2025-04-01 21:34:36,4.9,https://chaxunfe.top/,43.135.145.75
2025-04-01 21:34:30,4.4,http://scesrons1-25ty.96ghp.biz.id/,104.21.48.1
2025-04-01 21:34:18,4.4,https://caixadirectacertifiquecliente.com/,2606:4700:3032::6815:b7c
2025-04-01 21:34:14,4.9,https://btillerrrrrollllll.weebly.com/,74.115.51.8
2025-04-01 21:34:12,4.0,https://brauwoujittunne-9654.vercel.app/ruu.html/hwkls.html,64.29.17.129
2025-04-01 21:34:11,5.8,https://braj-kishor.github.io/Netflix_Web_Clone/,185.199.110.153
2025-04-01 21:34:09,5.4,https://blockedcontentengagezone.vercel.app/get_help,216.198.79.193
2025-04-01 21:34:07,5.3,https://bidur674.github.io/facebook/,185.199.111.153
2025-04-01 21:34:05,4.9,https://bhaxunky.top/,43.153.113.220
2025-04-01 21:34:04,4.9,https://bhaxunkw.top/,43.135.145.75
2025-04-01 21:34:02,4.9,https://bhaxunku.top/,43.153.113.220
2025-04-01 21:34:00,4.9,https://bhaxunkr.top/,43.153.113.220
2025-04-01 21:33:59,4.9,https://bhaxunka.top/,43.135.145.75
2025-04-01 21:33:56,4.4,https://bell-100954youu.weeblysite.com/,74.115.51.54
2025-04-01 21:33:43,4.0,https://bafkreiglogw4xiyt3tglyq5g6l5ljhogfesqm5qq6uhxdmlmnfkdcltlbu.ipfs.dweb.link/,209.94.90.3
2025-04-01 21:33:41,4.9,https://attwebimailer.weebly.com/,74.115.51.9
2025-04-01 21:33:36,4.4,https://att514401.weebly.com/,74.115.51.9
2025-04-01 21:33:32,4.9,https://appealsseocatalyst.vercel.app/get_help,64.29.17.193
2025-04-01 21:33:30,4.4,https://appealnoticeleadmaster.vercel.app/get_help,216.198.79.193
2025-04-01 21:33:28,5.0,https://appealinfringementadfusion.vercel.app/get_help,64.29.17.65
2025-04-01 21:33:26,4.8,https://ankitadhikari656.github.io/Amazon-clone/,2606:50c0:8001::153
2025-04-01 21:33:25,4.4,https://amazon-responsive-clone-p8p9.vercel.app/,64.29.17.193
2025-04-01 21:33:00,5.4,https://abc-overview-cck6546754.pages.dev/help/contact/853817100436474,172.66.44.177
2025-04-01 21:32:59,5.0,https://28t-hgesdft87yiuhesdt87yiuhrskg.vercel.app/xtpsm.html,216.198.79.129
2025-04-01 21:32:57,5.5,https://01t-uiyeusd76tf8yged76f98eusd8uijo.vercel.app/id/100081295801294.html/,216.198.79.129
2025-04-01 21:32:33,4.4,http://metamask.io-1s2r.albarrak.com.sa/welcome.html,54.36.110.222
2025-04-01 21:32:30,5.9,http://meta.case45533.com/help/contact/128195165452310/,104.21.64.1
2025-04-01 21:32:29,4.9,http://meetamaccklogin.webflow.io/,104.18.36.248
2025-04-01 21:32:15,5.4,http://kuykoicnlogin.webflow.io/,2606:4700:4400::ac40:9708
2025-04-01 21:32:14,4.9,http://kucoinlogev.webflow.io/,172.64.151.8
2025-04-01 21:32:13,4.9,http://kuccinlogyn.webflow.io/,104.18.36.248
2025-04-01 21:32:12,5.4,http://kqucecoiinlogin.webflow.io/,104.18.36.248
2025-04-01 21:32:05,4.6,http://ipfs.io/ipfs/bafybeidqck55uedybdkmrndotv6kpfwrveeaazgkwjit7xnrzbx5wtxawi/joy4.htm,2602:fea2:2::1
2025-04-01 21:32:04,5.5,http://ipfs.io/ipfs/bafybeiahmwhzsqvqlnobvqglkfidlviaj64jwrpbv7767xcl2t322hatk4/nawe.htm,209.94.90.1
2025-04-01 21:32:03,5.1,http://ipfs.io/ipfs/bafkreigkgvgs3qluveay2gitkktlq23rnypcyni7neeis6op34hhgyi6te,2602:fea2:2::1
2025-04-01 21:32:01,5.1,http://ipfs.io/ipfs/bafkreie6fcuosxzhvxr7z32l3vqn4qsmydfvw7wz5bcplk4cvrlxz2x4w4,2602:fea2:2::1
2025-04-01 21:31:42,4.4,http://help-extenion-coinbase.webflow.io/,104.18.36.248
2025-04-01 21:31:16,4.5,http://feiraolimpa2025.com/,34.174.45.64
2025-04-01 21:31:12,4.5,http://facebook-company-authentication-id00128542.vercel.app/business.html,216.198.79.65
2025-04-01 21:31:04,4.4,http://dmagemini.vip/,2606:4700:3030::6815:2001
2025-04-01 21:30:47,5.4,http://cuycoinloginn.webflow.io/,2606:4700:4400::6812:24f8
2025-04-01 21:30:41,4.0,http://community.microsoftbusinessapps.com/,2620:1ec:bdf::40
2025-04-01 21:30:35,5.0,http://buybitbuy.com/,103.30.79.57
2025-04-01 21:30:34,4.4,http://bellsouth-mail-verifier-15561f.webflow.io/,104.18.36.248
2025-04-01 21:30:32,5.4,http://bellaliantservice365.weebly.com/,74.115.51.9
2025-04-01 21:30:31,5.4,http://b25fff.com/,104.21.80.134
2025-04-01 21:30:29,4.5,http://atv-poc-bancolombia.consultcecpoc.com/,3.168.122.46
2025-04-01 21:30:27,4.1,http://app-5decbc84f911cb0cdc3f1532.closte.com/wp-content/sum/includes/vendor/sos/gene/home/nkl-log.php,35.245.187.85
2025-04-01 21:29:44,4.5,http://allegrolokainie.pl-9455645786.icu,172.67.148.160
2025-04-01 21:29:33,5.2,http://acelubloginmlcrosoftonlineservices.ribeiroautocapas.com.br/cgi-bin/reset/authorize?email=3mail@b.c,162.214.154.8
2025-04-01 21:29:31,4.0,http://abknnkking.xyz/gsm,2606:4700:3036::ac43:9cf4
2025-04-01 21:29:29,4.5,http://98.mred365.cn/,103.48.6.9
2025-04-01 21:29:27,5.0,http://16491075365.com/,192.151.224.172
2025-04-01 21:29:25,5.1,http://01t-uiyeusd76tf8yged76f98eusd8uijo.vercel.app/id/100081295801294.html,216.198.79.129
2025-04-01 15:33:29,4.5,https://share-eu1.hsforms.com/2y8OjP2mSQMuCuLuOcTgYHA2ewaju,172.65.198.19
2025-04-01 15:33:10,4.4,https://krrakeenlogine.webflow.io,104.18.36.248
2025-04-01 15:33:09,4.2,https://kraken-loginl.webflow.io,2606:4700:4400::6812:24f8
2025-04-01 15:33:07,4.9,https://krakenjkloin.webflow.io,2606:4700:4400::ac40:9708
2025-04-01 15:33:05,4.4,https://krakenalogein.webflow.io,2606:4700:4400::6812:24f8
2025-04-01 15:33:04,5.4,https://krakeinivlogin.webflow.io,2606:4700:4400::6812:24f8
2025-04-01 15:32:50,4.1,https://ezpass.secnrs.xin/,2606:4700:3037::ac43:9293
2025-04-01 15:32:22,4.4,https://ezpassmd.com-tollbillbww.xin/,2606:4700:3030::6815:4001
2025-04-01 15:32:20,4.4,https://ezpassmd.com-tollbillbwv.xin/,2606:4700:3031::ac43:9e0c
2025-04-01 15:32:17,4.4,https://ezpassmd.com-tollbillbwr.xin/,2606:4700:3030::6815:6001
2025-04-01 15:32:16,4.4,https://ezpassmd.com-tollbillbwq.xin/,104.21.75.84
2025-04-01 15:32:14,4.9,https://ezpassmd.com-tollbillbwp.xin/,172.67.169.34
2025-04-01 15:32:13,4.4,https://ezpassmd.com-tollbillbwo.xin/,2606:4700:3031::6815:a87
2025-04-01 15:32:11,4.5,https://ezpassmd.com-tollbillbwn.xin/,172.67.145.202
2025-04-01 15:32:08,4.5,https://ezpassmd.com-tollbillbwi.xin/,172.67.184.93
2025-04-01 15:32:06,4.4,https://ezpassmd.com-tollbillbwe.xin/,172.67.135.173
2025-04-01 15:32:05,4.9,https://ezpassmd.com-tollbillbwc.xin/,2606:4700:3037::6815:4c68
2025-04-01 15:32:03,4.5,https://ezpassmd.com-tollbillbwb.xin/,172.67.222.159
2025-04-01 15:31:44,4.2,https://ezpass.com-ziuee.xin/,43.163.126.201
2025-04-01 15:30:56,4.7,https://ezpass.com-wpbb.top/,170.106.168.197
2025-04-01 15:30:47,4.2,https://ezpass.com-wlci.xin/,2606:4700:3030::ac43:ca17
2025-04-01 15:30:36,4.7,https://docs.google.com/presentation/d/e/2PACX-1vQxjO-4VHXAG9IpZ7UdcXFEwbvbrrtvoqUzcjrN42Ves6zFXxaf3djW9PH4DWTH4ohmpmZAPD9TYu2x/pub?start=false&amp;loop=false&amp;delayms=3000,2607:f8b0:4006:80b::200e
2025-04-01 15:30:02,5.3,https://01-x.98715482.xyz/tan1y3c0/FP9ovV/8,2606:4700:3033::ac43:adc3
2025-04-01 14:08:16,5.7,https://zxupr.cn/rakusec/,43.165.190.122
2025-04-01 14:08:12,5.6,https://zonizinozonhveniz.kfv20.com/,8.217.225.4
2025-04-01 14:08:08,4.7,https://xaulp.cn/rakusec/,43.165.190.122
2025-04-01 14:07:56,5.1,https://vjyr5ujcry56iyjgsr3qasrhre1yu79oyjdhndsaq1w5uiyku.teemill.com/,34.142.29.197
2025-04-01 14:07:55,5.8,https://visprozz.click/pwvfKfwv?utm_term={{ad.name}}&utm_campaign={{adset.name}}&utm_source={{placement}}&utm_content={{campaign.name}}&campaign_id={{campaign.id}}&adset_id={{adset.id}}&ad_id={{ad.id}}&utm_medium=Tunis&fbpixel=636032826017170,172.67.181.56
2025-04-01 14:07:51,4.1,https://trezerharbdwalet.webflow.io/,2606:4700:4400::6812:24f8
2025-04-01 14:07:43,5.6,https://talented-positive-novel.glitch.me/#tips@fbi.gov,151.101.130.59
2025-04-01 14:07:42,4.5,https://svip-677.icu/oeugef/,47.83.189.115
2025-04-01 14:07:29,4.5,https://share-eu1.hsforms.com/2Qlgmpik6RRKyMyccLtEyDA2ew9do,172.65.198.19
2025-04-01 14:07:28,5.2,https://share-eu1.hsforms.com/2NVRoWCc0TZ27272HPH_GKg2ew93p,172.65.198.19
2025-04-01 14:07:26,4.5,https://share-eu1.hsforms.com/2JmGJiAflT8KMt6rSlUW-8w2ewdgz,172.65.198.19
2025-04-01 14:07:23,5.1,https://sfokuf.com/,2606:4700:3033::6815:547e
2025-04-01 14:07:20,6.5,https://replanifier-mondialrelay.com/pac/calcul.php,93.157.106.68
2025-04-01 14:07:14,5.6,https://recouvrement-amende.com/amendes/infospagee.php,31.172.87.11
2025-04-01 14:07:06,5.8,https://procody-10d3d68.ingress-comporellon.ewp.live/wp-content/plugins/xfvydW/Bdjc/pages/region.php,63.250.43.6
2025-04-01 14:07:03,4.9,https://particular-frame-343660.framer.app/,52.223.52.2
2025-04-01 14:06:59,4.1,https://ostomaozonovenuau.dnz12.com/,8.217.225.4
2025-04-01 14:06:55,5.2,https://nhszn.cn/rakusec/,43.165.190.122
2025-04-01 14:06:51,4.5,https://network4.lu/adobdocnetbview/ncmarc.php,92.52.223.20
2025-04-01 14:06:49,6.4,https://mondiaitrack.com/pac/calcul.php,179.43.172.148
2025-04-01 14:06:46,6.4,https://mondiaiexpress.com/pac/calcul.php,179.43.172.148
2025-04-01 14:06:45,4.1,https://mondiaiexpress.com/,179.43.172.148
2025-04-01 14:06:41,4.1,https://metemaskxtnseon.webflow.io,2606:4700:4400::6812:24f8
2025-04-01 14:06:39,4.1,https://metamsluginn.webflow.io,104.18.36.248
2025-04-01 14:06:34,4.3,https://meaatamckslogin.webflow.io,104.18.36.248
2025-04-01 14:06:28,6.0,https://l0ginsecion.webcindario.com/Iniciar%20Sesi%C3%B3n.html,5.57.226.202
2025-04-01 14:06:24,5.8,https://kevimmario25.systeme.io/proxy/request/43459e311aebab6ab7627f39db37fbd683ae8,18.238.80.72
2025-04-01 14:06:23,4.9,https://ipfs.io/ipfs/bafkreibebtblnqcizwvu4x2cykk4zyilxnjsweq6ks7dtlr7tph3wpqn34?filename=fa@@@@@@@@@@@@.html#gupczn@adm.dp.gov.ua,2602:fea2:2::1
2025-04-01 14:06:22,4.4,https://intelligent-flaxen-giver.glitch.me/,151.101.194.59
2025-04-01 14:06:18,5.7,https://homeassistafrica.com/rmmctmccopy/app/login.php,57.128.188.247
2025-04-01 14:06:16,6.0,https://hoimez.github.io/net/,2606:50c0:8003::153
2025-04-01 14:06:07,6.5,https://form.jotform.com/250893535601054,104.18.24.107
2025-04-01 14:06:01,4.5,https://ezpass.com-wexe.xin/,172.67.151.7
2025-04-01 14:05:55,4.2,https://ezpass.com-vrzq.vip/,43.159.145.229
